"Trial.key","Frame.number","Evidence.for.stim.1","Evidence.for.stim.2"
1650,0,212,188
1651,0,191,209
1652,0,212,188
1653,0,188,212
1654,0,185,215
1655,0,185,215
1656,0,182,218
1657,0,218,182
1658,0,185,215
1659,0,188,212
1660,0,185,215
1661,0,215,185
1662,0,212,188
1663,0,209,191
1664,0,206,194
1665,0,203,197
1666,0,199,201
1667,0,196,204
1668,0,204,196
1669,0,207,193
1670,0,207,193
1671,0,196,204
1672,0,193,207
1673,0,210,190
1674,0,210,190
1675,0,193,207
1676,0,196,204
1677,0,193,207
1678,0,193,207
1679,0,204,196
1680,0,207,193
1681,0,207,193
1682,0,204,196
1683,0,193,207
1684,0,210,190
1685,0,213,187
1686,0,184,216
1687,0,216,184
1688,0,213,187
1689,0,190,210
1690,0,187,213
1691,0,187,213
1692,0,216,184
1693,0,216,184
1694,0,213,187
1695,0,210,190
1696,0,193,207
1697,0,190,210
1698,0,210,190
1699,0,193,207
1700,0,190,210
1701,0,190,210
1702,0,193,207
1703,0,210,190
1704,0,190,210
1705,0,207,193
1706,0,196,204
1707,0,201,199
1708,0,199,201
1709,0,201,199
1710,0,201,199
1711,0,204,196
1712,0,207,193
1713,0,207,193
1714,0,196,204
1715,0,193,207
1716,0,193,207
1717,0,210,190
1718,0,207,193
1719,0,196,204
1720,0,207,193
1721,0,190,210
1722,0,190,210
1723,0,207,193
1724,0,196,204
1725,0,193,207
1726,0,207,193
1727,0,204,196
1728,0,199,201
1729,0,204,196
1730,0,196,204
1731,0,199,201
1732,0,199,201
1733,0,204,196
1734,0,193,207
1735,0,190,210
1736,0,190,210
1737,0,213,187
1738,0,213,187
1739,0,190,210
1740,0,193,207
1741,0,190,210
1742,0,190,210
1743,0,193,207
1744,0,190,210
1745,0,187,213
1746,0,187,213
1747,0,216,184
1748,0,184,216
1749,0,187,213
1750,0,184,216
1751,0,216,184
1752,0,213,187
1753,0,210,190
1754,0,207,193
1755,0,204,196
1756,0,199,201
1757,0,204,196
1758,0,204,196
1759,0,199,201
1760,0,196,204
1761,0,193,207
1762,0,210,190
1763,0,210,190
1764,0,207,193
1765,0,204,196
1766,0,201,199
1767,0,199,201
1768,0,204,196
1769,0,204,196
1770,0,201,199
1771,0,201,199
1772,0,199,201
1773,0,201,199
1774,0,201,199
1775,0,201,199
1776,0,204,196
1777,0,196,204
1778,0,193,207
1779,0,210,190
1780,0,190,210
1781,0,207,193
1782,0,190,210
1783,0,210,190
1784,0,193,207
1785,0,196,204
1786,0,193,207
1787,0,207,193
1788,0,204,196
1789,0,201,199
1790,0,199,201
1791,0,204,196
1792,0,204,196
1793,0,199,201
1794,0,196,204
1795,0,207,193
1796,0,207,193
1797,0,204,196
1798,0,201,199
1799,0,204,196
1800,0,196,204
1801,0,193,207
1802,0,210,190
1803,0,210,190
1804,0,193,207
1805,0,190,210
1806,0,190,210
1807,0,187,213
1808,0,216,184
1809,0,216,184
1810,0,187,213
1811,0,216,184
1812,0,184,216
1813,0,213,187
1814,0,190,210
1815,0,187,213
1816,0,213,187
1817,0,210,190
1818,0,193,207
1819,0,210,190
1820,0,210,190
1821,0,207,193
1822,0,204,196
1823,0,199,201
1824,0,204,196
1825,0,204,196
1826,0,207,193
1827,0,193,207
1828,0,204,196
1829,0,201,199
1830,0,201,199
1831,0,199,201
1832,0,196,204
1833,0,207,193
1834,0,207,193
1835,0,204,196
1836,0,201,199
1837,0,201,199
1838,0,196,204
1839,0,204,196
1840,0,199,201
1841,0,201,199
1842,0,196,204
1843,0,193,207
1844,0,207,193
1845,0,190,210
1846,0,190,210
1847,0,187,213
1848,0,184,216
1849,0,216,184
1850,0,219,181
1851,0,219,181
1852,0,184,216
1853,0,213,187
1854,0,190,210
1855,0,207,193
1856,0,210,190
1857,0,210,190
1858,0,193,207
1859,0,204,196
1860,0,201,199
1861,0,204,196
1862,0,193,207
1863,0,210,190
1864,0,190,210
1865,0,176,224
1866,0,176,224
1867,0,179,221
1868,0,218,182
1869,0,179,221
1870,0,221,179
1871,0,182,218
1872,0,185,215
1873,0,212,188
1874,0,191,209
1875,0,188,212
1876,0,185,215
1877,0,185,215
1878,0,182,218
1879,0,218,182
1880,0,221,179
1881,0,224,176
1882,0,224,176
1883,0,227,173
1884,0,173,227
1885,0,224,176
1886,0,227,173
1887,0,170,230
1888,0,230,170
1889,0,173,227
1890,0,230,170
1891,0,170,230
1892,0,173,227
1893,0,224,176
1894,0,179,221
1895,0,218,182
1896,0,215,185
1897,0,188,212
1898,0,209,191
1899,0,188,212
1900,0,212,188
1901,0,185,215
1902,0,185,215
1903,0,212,188
1904,0,209,191
1905,0,188,212
1906,0,212,188
1907,0,215,185
1908,0,218,182
1909,0,218,182
1910,0,215,185
1911,0,218,182
1912,0,179,221
1913,0,179,221
1914,0,182,218
1915,0,185,215
1916,0,218,182
1917,0,182,218
1918,0,215,185
1919,0,182,218
1920,0,182,218
1921,0,185,215
1922,0,212,188
1923,0,209,191
1924,0,194,206
1925,0,197,203
1926,0,199,201
1927,0,201,199
1928,0,204,196
1929,0,196,204
1930,0,193,207
1931,0,210,190
1932,0,187,213
1933,0,187,213
1934,0,216,184
1935,0,216,184
1936,0,181,219
1937,0,219,181
1938,0,222,178
1939,0,178,222
1940,0,181,219
1941,0,184,216
1942,0,219,181
1943,0,222,178
1944,0,178,222
1945,0,175,225
1946,0,175,225
1947,0,178,222
1948,0,181,219
1949,0,184,216
1950,0,187,213
1951,0,190,210
1952,0,207,193
1953,0,196,204
1954,0,199,201
1955,0,196,204
1956,0,207,193
1957,0,207,193
1958,0,204,196
1959,0,193,207
1960,0,207,193
1961,0,196,204
1962,0,193,207
1963,0,190,210
1964,0,213,187
1965,0,187,213
1966,0,184,216
1967,0,216,184
1968,0,187,213
1969,0,190,210
1970,0,187,213
1971,0,187,213
1972,0,190,210
1973,0,193,207
1974,0,196,204
1975,0,201,199
1976,0,199,201
1977,0,196,204
1978,0,204,196
1979,0,201,199
1980,0,201,199
1981,0,199,201
1982,0,196,204
1983,0,196,204
1984,0,207,193
1985,0,207,193
1986,0,210,190
1987,0,213,187
1988,0,184,216
1989,0,184,216
1990,0,213,187
1991,0,216,184
1992,0,184,216
1993,0,187,213
1994,0,210,190
1995,0,193,207
1996,0,196,204
1997,0,201,199
1998,0,204,196
1999,0,193,207
2000,0,207,193
2001,0,196,204
2002,0,201,199
2003,0,204,196
2004,0,193,207
2005,0,193,207
2006,0,196,204
2007,0,193,207
2008,0,207,193
2009,0,210,190
2010,0,187,213
2011,0,216,184
2012,0,219,181
2013,0,222,178
2014,0,222,178
2015,0,219,181
2016,0,216,184
2017,0,187,213
2018,0,184,216
2019,0,184,216
2020,0,181,219
2021,0,219,181
2022,0,222,178
2023,0,178,222
2024,0,219,181
2025,0,222,178
2026,0,178,222
2027,0,175,225
2028,0,225,175
2029,0,178,222
2030,0,181,219
2031,0,178,222
2032,0,178,222
2033,0,219,181
2034,0,216,184
2035,0,187,213
2036,0,190,210
2037,0,207,193
2038,0,210,190
2039,0,213,187
2040,0,216,184
2041,0,219,181
2042,0,178,222
2043,0,178,222
2044,0,219,181
2045,0,184,216
2046,0,187,213
2047,0,190,210
2048,0,207,193
2049,0,204,196
2050,0,207,193
2051,0,190,210
2052,0,190,210
2053,0,207,193
2054,0,204,196
2055,0,207,193
2056,0,207,193
2057,0,204,196
2058,0,199,201
2059,0,196,204
2060,0,204,196
2061,0,207,193
2062,0,207,193
2063,0,190,210
2064,0,190,210
2065,0,187,213
2066,0,213,187
2067,0,216,184
2068,0,184,216
2069,0,213,187
2070,0,210,190
2071,0,187,213
2072,0,213,187
2073,0,190,210
2074,0,193,207
2075,0,196,204
2076,0,193,207
2077,0,193,207
2078,0,204,196
2079,0,201,199
2080,0,196,204
2081,0,204,196
2082,0,201,199
2083,0,204,196
2084,0,193,207
2085,0,193,207
2086,0,204,196
2087,0,201,199
2088,0,199,201
2089,0,199,201
2090,0,196,204
2091,0,196,204
2092,0,207,193
2093,0,190,210
2094,0,190,210
2095,0,193,207
2096,0,204,196
2097,0,193,207
2098,0,207,193
2099,0,190,210
2100,0,187,213
2101,0,184,216
2102,0,184,216
2103,0,187,213
2104,0,190,210
2105,0,176,224
2106,0,173,227
2107,0,176,224
2108,0,179,221
2109,0,218,182
2110,0,215,185
2111,0,182,218
2112,0,221,179
2113,0,176,224
2114,0,176,224
2115,0,179,221
2116,0,176,224
2117,0,173,227
2118,0,170,230
2119,0,176,224
2120,0,218,182
2121,0,185,215
2122,0,218,182
2123,0,218,182
2124,0,185,215
2125,0,212,188
2126,0,209,191
2127,0,191,209
2128,0,206,194
2129,0,209,191
2130,0,209,191
2131,0,194,206
2132,0,191,209
2133,0,203,197
2134,0,199,201
2135,0,199,201
2136,0,204,196
2137,0,193,207
2138,0,204,196
2139,0,199,201
2140,0,201,199
2141,0,199,201
2142,0,196,204
2143,0,196,204
2144,0,199,201
2145,0,196,204
2146,0,204,196
2147,0,199,201
2148,0,199,201
2149,0,196,204
2150,0,207,193
2151,0,210,190
2152,0,190,210
2153,0,213,187
2154,0,187,213
2155,0,190,210
2156,0,187,213
2157,0,184,216
2158,0,187,213
2159,0,184,216
2160,0,213,187
2161,0,207,193
2162,0,199,201
2163,0,193,207
2164,0,210,190
2165,0,190,210
2166,0,213,187
2167,0,187,213
2168,0,184,216
2169,0,219,181
2170,0,178,222
2171,0,181,219
2172,0,184,216
2173,0,219,181
2174,0,219,181
2175,0,184,216
2176,0,181,219
2177,0,222,178
2178,0,219,181
2179,0,216,184
2180,0,213,187
2181,0,190,210
2182,0,213,187
2183,0,213,187
2184,0,190,210
2185,0,216,184
2186,0,181,219
2187,0,222,178
2188,0,222,178
2189,0,181,219
2190,0,178,222
2191,0,175,225
2192,0,225,175
2193,0,222,178
2194,0,219,181
2195,0,213,187
2196,0,190,210
2197,0,193,207
2198,0,190,210
2199,0,210,190
2200,0,193,207
2201,0,210,190
2202,0,210,190
2203,0,193,207
2204,0,190,210
2205,0,190,210
2206,0,187,213
2207,0,213,187
2208,0,210,190
2209,0,207,193
2210,0,196,204
2211,0,199,201
2212,0,204,196
2213,0,193,207
2214,0,210,190
2215,0,210,190
2216,0,187,213
2217,0,216,184
2218,0,219,181
2219,0,181,219
2220,0,216,184
2221,0,219,181
2222,0,178,222
2223,0,184,216
2224,0,213,187
2225,0,190,210
2226,0,213,187
2227,0,187,213
2228,0,190,210
2229,0,187,213
2230,0,216,184
2231,0,187,213
2232,0,216,184
2233,0,187,213
2234,0,210,190
2235,0,193,207
2236,0,210,190
2237,0,204,196
2238,0,207,193
2239,0,204,196
2240,0,207,193
2241,0,207,193
2242,0,196,204
2243,0,193,207
2244,0,196,204
2245,0,193,207
2246,0,190,210
2247,0,187,213
2248,0,184,216
2249,0,213,187
2250,0,190,210
2251,0,187,213
2252,0,213,187
2253,0,190,210
2254,0,187,213
2255,0,190,210
2256,0,213,187
2257,0,216,184
2258,0,184,216
2259,0,187,213
2260,0,184,216
2261,0,216,184
2262,0,190,210
2263,0,187,213
2264,0,213,187
2265,0,184,216
2266,0,187,213
2267,0,210,190
2268,0,187,213
2269,0,187,213
2270,0,190,210
2271,0,187,213
2272,0,213,187
2273,0,210,190
2274,0,193,207
2275,0,204,196
2276,0,201,199
2277,0,201,199
2278,0,199,201
2279,0,199,201
2280,0,196,204
2281,0,196,204
2282,0,201,199
2283,0,196,204
2284,0,207,193
2285,0,193,207
2286,0,204,196
2287,0,193,207
2288,0,193,207
2289,0,204,196
2290,0,207,193
2291,0,193,207
2292,0,204,196
2293,0,199,201
2294,0,204,196
2295,0,218,182
2296,0,185,215
2297,0,182,218
2298,0,218,182
2299,0,221,179
2300,0,179,221
2301,0,224,176
2302,0,227,173
2303,0,230,170
2304,0,170,230
2305,0,227,173
2306,0,224,176
2307,0,179,221
2308,0,218,182
2309,0,179,221
2310,0,221,179
2311,0,218,182
2312,0,179,221
2313,0,221,179
2314,0,176,224
2315,0,224,176
2316,0,173,227
2317,0,227,173
2318,0,224,176
2319,0,173,227
2320,0,173,227
2321,0,176,224
2322,0,221,179
2323,0,176,224
2324,0,224,176
2325,0,173,227
2326,0,227,173
2327,0,230,170
2328,0,233,167
2329,0,164,236
2330,0,164,236
2331,0,233,167
2332,0,230,170
2333,0,233,167
2334,0,167,233
2335,0,230,170
2336,0,233,167
2337,0,167,233
2338,0,230,170
2339,0,173,227
2340,0,176,224
2341,0,221,179
2342,0,182,218
2343,0,185,215
2344,0,188,212
2345,0,209,191
2346,0,206,194
2347,0,209,191
2348,0,209,191
2349,0,188,212
2350,0,212,188
2351,0,191,209
2352,0,188,212
2353,0,188,212
2354,0,209,191
2355,0,206,194
2356,0,197,203
2357,0,206,194
2358,0,194,206
2359,0,191,209
2360,0,191,209
2361,0,206,194
2362,0,191,209
2363,0,191,209
2364,0,206,194
2365,0,209,191
2366,0,191,209
2367,0,194,206
2368,0,203,197
2369,0,201,199
2370,0,204,196
2371,0,193,207
2372,0,193,207
2373,0,196,204
2374,0,199,201
2375,0,199,201
2376,0,201,199
2377,0,196,204
2378,0,204,196
2379,0,193,207
2380,0,207,193
2381,0,190,210
2382,0,210,190
2383,0,207,193
2384,0,210,190
2385,0,213,187
2386,0,184,216
2387,0,216,184
2388,0,181,219
2389,0,219,181
2390,0,178,222
2391,0,222,178
2392,0,181,219
2393,0,216,184
2394,0,187,213
2395,0,190,210
2396,0,207,193
2397,0,190,210
2398,0,190,210
2399,0,207,193
2400,0,190,210
2401,0,210,190
2402,0,187,213
2403,0,187,213
2404,0,216,184
2405,0,184,216
2406,0,181,219
2407,0,219,181
2408,0,178,222
2409,0,178,222
2410,0,219,181
2411,0,184,216
2412,0,213,187
2413,0,216,184
2414,0,181,219
2415,0,219,181
2416,0,184,216
2417,0,181,219
2418,0,181,219
2419,0,216,184
2420,0,187,213
2421,0,210,190
2422,0,187,213
2423,0,187,213
2424,0,210,190
2425,0,213,187
2426,0,187,213
2427,0,190,210
2428,0,207,193
2429,0,204,196
2430,0,207,193
2431,0,210,190
2432,0,210,190
2433,0,213,187
2434,0,184,216
2435,0,184,216
2436,0,187,213
2437,0,210,190
2438,0,213,187
2439,0,187,213
2440,0,190,210
2441,0,193,207
2442,0,190,210
2443,0,190,210
2444,0,207,193
2445,0,204,196
2446,0,193,207
2447,0,207,193
2448,0,204,196
2449,0,207,193
2450,0,190,210
2451,0,210,190
2452,0,193,207
2453,0,190,210
2454,0,190,210
2455,0,207,193
2456,0,204,196
2457,0,207,193
2458,0,193,207
2459,0,204,196
2460,0,207,193
2461,0,207,193
2462,0,210,190
2463,0,213,187
2464,0,187,213
2465,0,190,210
2466,0,193,207
2467,0,204,196
2468,0,207,193
2469,0,190,210
2470,0,210,190
2471,0,213,187
2472,0,216,184
2473,0,219,181
2474,0,222,178
2475,0,225,175
2476,0,175,225
2477,0,222,178
2478,0,219,181
2479,0,178,222
2480,0,222,178
2481,0,181,219
2482,0,184,216
2483,0,213,187
2484,0,216,184
2485,0,181,219
2486,0,181,219
2487,0,184,216
2488,0,213,187
2489,0,190,210
2490,0,193,207
2491,0,196,204
2492,0,193,207
2493,0,193,207
2494,0,204,196
2495,0,207,193
2496,0,193,207
2497,0,204,196
2498,0,201,199
2499,0,196,204
2500,0,207,193
2501,0,190,210
2502,0,210,190
2503,0,213,187
2504,0,187,213
2505,0,216,184
2506,0,181,219
2507,0,219,181
2508,0,184,216
2509,0,187,213
2510,0,190,210
2511,0,207,193
2512,0,196,204
2513,0,201,199
2514,0,196,204
2515,0,204,196
2516,0,207,193
2517,0,193,207
2518,0,190,210
2519,0,190,210
2520,0,193,207
2521,0,204,196
2522,0,201,199
2523,0,196,204
2524,0,204,196
2525,0,193,207
2526,0,193,207
2527,0,210,190
2528,0,187,213
2529,0,213,187
2530,0,184,216
2531,0,219,181
2532,0,181,219
2533,0,216,184
2534,0,187,213
2535,0,227,173
2536,0,224,176
2537,0,182,218
2538,0,185,215
2539,0,212,188
2540,0,209,191
2541,0,188,212
2542,0,185,215
2543,0,188,212
2544,0,215,185
2545,0,212,188
2546,0,191,209
2547,0,212,188
2548,0,185,215
2549,0,215,185
2550,0,212,188
2551,0,191,209
2552,0,194,206
2553,0,197,203
2554,0,194,206
2555,0,209,191
2556,0,212,188
2557,0,215,185
2558,0,215,185
2559,0,188,212
2560,0,209,191
2561,0,194,206
2562,0,203,197
2563,0,201,199
2564,0,196,204
2565,0,193,207
2566,0,210,190
2567,0,193,207
2568,0,210,190
2569,0,213,187
2570,0,187,213
2571,0,190,210
2572,0,213,187
2573,0,184,216
2574,0,187,213
2575,0,210,190
2576,0,207,193
2577,0,196,204
2578,0,199,201
2579,0,196,204
2580,0,204,196
2581,0,207,193
2582,0,193,207
2583,0,204,196
2584,0,193,207
2585,0,210,190
2586,0,207,193
2587,0,190,210
2588,0,190,210
2589,0,193,207
2590,0,196,204
2591,0,201,199
2592,0,207,193
2593,0,190,210
2594,0,190,210
2595,0,207,193
2596,0,196,204
2597,0,199,201
2598,0,196,204
2599,0,207,193
2600,0,190,210
2601,0,210,190
2602,0,193,207
2603,0,210,190
2604,0,210,190
2605,0,190,210
2606,0,210,190
2607,0,207,193
2608,0,210,190
2609,0,190,210
2610,0,196,204
2611,0,201,199
2612,0,204,196
2613,0,207,193
2614,0,190,210
2615,0,193,207
2616,0,204,196
2617,0,207,193
2618,0,193,207
2619,0,204,196
2620,0,201,199
2621,0,196,204
2622,0,196,204
2623,0,199,201
2624,0,201,199
2625,0,196,204
2626,0,193,207
2627,0,207,193
2628,0,210,190
2629,0,210,190
2630,0,187,213
2631,0,187,213
2632,0,184,216
2633,0,184,216
2634,0,187,213
2635,0,190,210
2636,0,193,207
2637,0,196,204
2638,0,207,193
2639,0,210,190
2640,0,213,187
2641,0,184,216
2642,0,184,216
2643,0,213,187
2644,0,210,190
2645,0,193,207
2646,0,204,196
2647,0,199,201
2648,0,199,201
2649,0,199,201
2650,0,201,199
2651,0,201,199
2652,0,196,204
2653,0,204,196
2654,0,204,196
2655,0,196,204
2656,0,193,207
2657,0,190,210
2658,0,190,210
2659,0,193,207
2660,0,204,196
2661,0,199,201
2662,0,201,199
2663,0,196,204
2664,0,207,193
2665,0,207,193
2666,0,210,190
2667,0,210,190
2668,0,187,213
2669,0,213,187
2670,0,216,184
2671,0,216,184
2672,0,213,187
2673,0,184,216
2674,0,184,216
2675,0,187,213
2676,0,190,210
2677,0,207,193
2678,0,196,204
2679,0,201,199
2680,0,201,199
2681,0,196,204
2682,0,204,196
2683,0,199,201
2684,0,201,199
2685,0,204,196
2686,0,193,207
2687,0,193,207
2688,0,204,196
2689,0,199,201
2690,0,199,201
2691,0,201,199
2692,0,199,201
2693,0,199,201
2694,0,201,199
2695,0,204,196
2696,0,207,193
2697,0,190,210
2698,0,210,190
2699,0,207,193
2700,0,190,210
2701,0,190,210
2702,0,193,207
2703,0,196,204
2704,0,201,199
2705,0,196,204
2706,0,196,204
2707,0,201,199
2708,0,204,196
2709,0,193,207
2710,0,207,193
2711,0,190,210
2712,0,190,210
2713,0,207,193
2714,0,190,210
2715,0,210,190
2716,0,213,187
2717,0,216,184
2718,0,219,181
2719,0,178,222
2720,0,219,181
2721,0,222,178
2722,0,222,178
2723,0,181,219
2724,0,184,216
2725,0,187,213
2726,0,210,190
2727,0,187,213
2728,0,187,213
2729,0,190,210
2730,0,193,207
2731,0,204,196
2732,0,207,193
2733,0,207,193
2734,0,190,210
2735,0,190,210
2736,0,193,207
2737,0,204,196
2738,0,207,193
2739,0,207,193
2740,0,190,210
2741,0,210,190
2742,0,207,193
2743,0,204,196
2744,0,193,207
2745,0,207,193
2746,0,190,210
2747,0,213,187
2748,0,187,213
2749,0,210,190
2750,0,213,187
2751,0,184,216
2752,0,216,184
2753,0,213,187
2754,0,190,210
2755,0,193,207
2756,0,204,196
2757,0,193,207
2758,0,176,224
2759,0,176,224
2760,0,221,179
2761,0,182,218
2762,0,215,185
2763,0,212,188
2764,0,191,209
2765,0,206,194
2766,0,197,203
2767,0,199,201
2768,0,204,196
2769,0,204,196
2770,0,201,199
2771,0,204,196
2772,0,193,207
2773,0,207,193
2774,0,190,210
2775,0,187,213
2776,0,187,213
2777,0,210,190
2778,0,187,213
2779,0,187,213
2780,0,210,190
2781,0,213,187
2782,0,187,213
2783,0,184,216
2784,0,216,184
2785,0,213,187
2786,0,210,190
2787,0,193,207
2788,0,204,196
2789,0,201,199
2790,0,204,196
2791,0,204,196
2792,0,201,199
2793,0,204,196
2794,0,196,204
2795,0,193,207
2796,0,207,193
2797,0,196,204
2798,0,207,193
2799,0,210,190
2800,0,190,210
2801,0,193,207
2802,0,210,190
2803,0,210,190
2804,0,213,187
2805,0,187,213
2806,0,190,210
2807,0,207,193
2808,0,190,210
2809,0,190,210
2810,0,213,187
2811,0,213,187
2812,0,190,210
2813,0,207,193
2814,0,196,204
2815,0,201,199
2816,0,199,201
2817,0,199,201
2818,0,204,196
2819,0,196,204
2820,0,207,193
2821,0,207,193
2822,0,196,204
2823,0,201,199
2824,0,199,201
2825,0,196,204
2826,0,193,207
2827,0,193,207
2828,0,210,190
2829,0,190,210
2830,0,187,213
2831,0,187,213
2832,0,210,190
2833,0,207,193
2834,0,204,196
2835,0,193,207
2836,0,207,193
2837,0,196,204
2838,0,201,199
2839,0,199,201
2840,0,204,196
2841,0,196,204
2842,0,201,199
2843,0,201,199
2844,0,196,204
2845,0,207,193
2846,0,193,207
2847,0,204,196
2848,0,201,199
2849,0,201,199
2850,0,199,201
2851,0,204,196
2852,0,196,204
2853,0,201,199
2854,0,201,199
2855,0,199,201
2856,0,201,199
2857,0,199,201
2858,0,196,204
2859,0,204,196
2860,0,199,201
2861,0,204,196
2862,0,193,207
2863,0,207,193
2864,0,196,204
2865,0,207,193
2866,0,207,193
2867,0,204,196
2868,0,207,193
2869,0,193,207
2870,0,190,210
2871,0,190,210
2872,0,187,213
2873,0,213,187
2874,0,210,190
2875,0,193,207
2876,0,196,204
2877,0,207,193
2878,0,210,190
2879,0,190,210
2880,0,193,207
2881,0,204,196
2882,0,201,199
2883,0,201,199
2884,0,196,204
2885,0,204,196
2886,0,199,201
2887,0,204,196
2888,0,204,196
2889,0,207,193
2890,0,193,207
2891,0,190,210
2892,0,190,210
2893,0,213,187
2894,0,213,187
2895,0,210,190
2896,0,193,207
2897,0,204,196
2898,0,201,199
2899,0,199,201
2900,0,199,201
2901,0,196,204
2902,0,204,196
2903,0,193,207
2904,0,207,193
2905,0,210,190
2906,0,210,190
2907,0,187,213
2908,0,187,213
2909,0,190,210
2910,0,213,187
2911,0,187,213
2912,0,190,210
2913,0,193,207
2914,0,190,210
2915,0,190,210
2916,0,193,207
2917,0,190,210
2918,0,190,210
2919,0,213,187
2920,0,187,213
2921,0,210,190
2922,0,207,193
2923,0,196,204
2924,0,207,193
2925,0,210,190
2926,0,190,210
2927,0,207,193
2928,0,196,204
2929,0,201,199
2930,0,201,199
2931,0,199,201
2932,0,199,201
2933,0,199,201
2934,0,196,204
2935,0,196,204
2936,0,193,207
2937,0,193,207
2938,0,210,190
2939,0,210,190
2940,0,187,213
2941,0,187,213
2942,0,184,216
2943,0,216,184
2944,0,213,187
2945,0,184,216
2946,0,216,184
2947,0,213,187
2948,0,184,216
2949,0,216,184
2950,0,213,187
2951,0,190,210
2952,0,207,193
2953,0,196,204
2954,0,201,199
2955,0,199,201
2956,0,204,196
2957,0,193,207
2958,0,193,207
2959,0,204,196
2960,0,199,201
2961,0,204,196
2962,0,196,204
2963,0,201,199
2964,0,196,204
2965,0,196,204
2966,0,199,201
2967,0,201,199
2968,0,199,201
2969,0,196,204
2970,0,193,207
2971,0,207,193
2972,0,204,196
2973,0,199,201
2974,0,201,199
2975,0,204,196
2976,0,204,196
2977,0,201,199
2978,0,201,199
2979,0,201,199
2980,0,201,199
2981,0,204,196
2982,0,196,204
2983,0,201,199
2984,0,199,201
2985,0,204,196
2986,0,207,193
2987,0,193,207
2988,0,204,196
2989,0,199,201
2990,0,196,204
2991,0,207,193
2992,0,193,207
2993,0,196,204
2994,0,207,193
2995,0,193,207
2996,0,210,190
2997,0,190,210
2998,0,167,233
2999,0,236,164
3000,0,236,164
3001,0,239,161
3002,0,161,239
3003,0,242,158
3004,0,242,158
3005,0,161,239
3006,0,236,164
3007,0,167,233
3008,0,170,230
3009,0,167,233
3010,0,236,164
3011,0,164,236
3012,0,233,167
3013,0,170,230
3014,0,227,173
3015,0,224,176
3016,0,179,221
3017,0,218,182
3018,0,185,215
3019,0,218,182
3020,0,218,182
3021,0,185,215
3022,0,218,182
3023,0,218,182
3024,0,179,221
3025,0,176,224
3026,0,224,176
3027,0,221,179
3028,0,218,182
3029,0,215,185
3030,0,188,212
3031,0,191,209
3032,0,194,206
3033,0,191,209
3034,0,188,212
3035,0,215,185
3036,0,215,185
3037,0,218,182
3038,0,182,218
3039,0,215,185
3040,0,188,212
3041,0,191,209
3042,0,212,188
3043,0,212,188
3044,0,215,185
3045,0,215,185
3046,0,188,212
3047,0,209,191
3048,0,194,206
3049,0,191,209
3050,0,212,188
3051,0,188,212
3052,0,191,209
3053,0,212,188
3054,0,212,188
3055,0,209,191
3056,0,194,206
3057,0,191,209
3058,0,212,188
3059,0,212,188
3060,0,191,209
3061,0,188,212
3062,0,185,215
3063,0,182,218
3064,0,179,221
3065,0,176,224
3066,0,224,176
3067,0,221,179
3068,0,218,182
3069,0,179,221
3070,0,176,224
